ceeb,campus,year,applicants,admits,denied,app_gpa,adm_gpa,den_gpa
053326,Santa Barbara,2000,15.0,5.0,10.0,,,
050470,Santa Barbara,1997,5.0,5.0,0.0,,,
053545,Universitywide,2014,70.0,44.0,26.0,3.62,3.87,3.196923076923077
051663,Santa Cruz,2013,6.0,4.0,2.0,3.48,,
052550,Los Angeles,2013,16.0,,,4.12,,
051628,Davis,2007,29.0,17.0,12.0,,,
052620,Los Angeles,2022,47.0,,,3.73,,
051220,Riverside,2024,65.0,49.0,16.0,3.84,3.97,3.4418749999999996
004494,Santa Cruz,2011,126.0,81.0,45.0,,,
053053,Santa Barbara,2023,20.0,,,,,
052698,Davis,2023,86.0,38.0,48.0,,,
051958,Berkeley,1995,34.0,12.0,22.0,3.73,3.89,3.642727272727272
051915,Davis,2005,38.0,22.0,16.0,3.69,3.96,3.3187499999999996
052695,San Diego,2015,14.0,6.0,8.0,,,
050224,Davis,2022,16.0,6.0,10.0,3.88,4.05,3.778
051244,Los Angeles,1998,7.0,,,,,
051349,Santa Cruz,2001,20.0,20.0,0.0,,,
052622,Riverside,2025,107.0,90.0,17.0,3.68,3.78,3.150588235294118
051892,Davis,2005,8.0,6.0,2.0,3.89,4.07,3.3499999999999996
052279,Davis,2025,49.0,22.0,27.0,3.86,4.17,3.607407407407407
052320,San Diego,2012,58.0,15.0,43.0,3.78,4.13,3.657906976744186
053462,Santa Cruz,2000,57.0,48.0,9.0,3.41,3.56,2.610000000000001
054214,Santa Cruz,2018,9.0,6.0,3.0,3.72,3.95,3.2600000000000002
053560,Santa Cruz,2015,5.0,4.0,1.0,4.1,,
054005,Santa Cruz,2022,16.0,6.0,10.0,,,
054357,Merced,2014,11.0,9.0,2.0,3.4,3.56,2.6799999999999997
051359,Davis,2005,7.0,5.0,2.0,3.55,3.68,3.224999999999998
051677,Riverside,2015,13.0,12.0,1.0,3.83,3.86,3.469999999999999
052192,Los Angeles,2017,53.0,5.0,48.0,,,
004104,Berkeley,2016,107.0,25.0,82.0,,,
051895,Merced,2025,34.0,32.0,2.0,3.88,3.92,3.239999999999995
051727,Riverside,2001,5.0,5.0,0.0,,,
004315,Santa Barbara,1995,75.0,52.0,23.0,,,
053647,Irvine,2006,15.0,9.0,6.0,3.81,3.9,3.6749999999999994
050805,Berkeley,1999,10.0,,,3.84,,
051845,Los Angeles,2022,19.0,,,3.95,,
050500,Santa Cruz,1999,29.0,22.0,7.0,3.47,3.63,2.9671428571428584
052843,Universitywide,2007,70.0,63.0,7.0,,,
052088,Los Angeles,2012,33.0,4.0,29.0,3.78,,
053310,Los Angeles,2018,37.0,3.0,34.0,,,
051230,Los Angeles,1995,37.0,24.0,13.0,3.33,3.5,3.0161538461538466
053520,Santa Cruz,2006,10.0,10.0,0.0,3.73,3.73,
052200,Merced,2005,5.0,5.0,0.0,,,
052018,San Diego,2017,67.0,31.0,36.0,3.78,4.17,3.444166666666666
050718,Irvine,1998,25.0,7.0,18.0,3.43,3.75,3.3055555555555554
051224,Riverside,2003,18.0,17.0,1.0,,,
053785,Los Angeles,1994,31.0,15.0,16.0,3.45,3.73,3.1875
052858,Santa Barbara,2009,29.0,16.0,13.0,3.7,3.94,3.4046153846153855
052617,Berkeley,2022,67.0,16.0,51.0,4.01,4.25,3.93470588235294
052120,Berkeley,2022,58.0,8.0,50.0,4.09,4.29,4.058
004501,Santa Cruz,2014,22.0,13.0,9.0,,,
005546,Merced,2024,20.0,13.0,7.0,,,
054353,San Diego,2015,69.0,20.0,49.0,3.74,4.19,3.5563265306122447
053608,Merced,2009,45.0,44.0,1.0,3.52,3.53,3.0800000000000125
053644,Los Angeles,2014,21.0,4.0,17.0,3.84,,
051775,Los Angeles,1994,25.0,8.0,17.0,,,
050175,San Diego,2010,19.0,,,3.82,,
050320,Berkeley,1998,138.0,38.0,100.0,3.61,3.99,3.4656000000000002
051981,Irvine,2007,61.0,37.0,24.0,3.71,3.93,3.3708333333333336
004502,Santa Cruz,2000,14.0,7.0,7.0,,,
053565,Merced,2012,21.0,19.0,2.0,3.51,3.64,2.2749999999999986
052125,Santa Cruz,2023,25.0,15.0,10.0,3.75,4.05,3.3
053325,San Diego,2011,15.0,10.0,5.0,3.83,4.09,3.310000000000001
054939,Universitywide,2024,,,,3.61,3.72,
052085,Davis,2007,57.0,41.0,16.0,3.89,4.0,3.608125000000001
053395,Merced,2010,12.0,10.0,2.0,3.46,3.63,2.6099999999999994
053204,Berkeley,2011,24.0,7.0,17.0,3.97,4.18,3.8835294117647066
053650,Universitywide,2000,43.0,27.0,16.0,,,
053983,Santa Cruz,2016,25.0,7.0,18.0,3.18,3.42,3.086666666666667
050581,San Diego,2002,69.0,40.0,29.0,3.75,4.03,3.363793103448275
052810,Irvine,2011,19.0,6.0,13.0,3.62,3.93,3.476923076923077
052696,Berkeley,2008,75.0,17.0,58.0,3.75,4.18,3.623965517241379
004658,Santa Cruz,1994,27.0,19.0,8.0,,,
052853,Riverside,2004,10.0,6.0,4.0,3.46,3.64,3.1900000000000004
052714,Santa Cruz,1999,36.0,28.0,8.0,,,
050006,Berkeley,2014,60.0,14.0,46.0,4.01,4.27,3.930869565217391
052696,Irvine,2021,137.0,5.0,132.0,3.76,4.23,3.7421969696969697
050245,Davis,2025,29.0,14.0,15.0,3.88,4.16,3.6186666666666665
054764,Merced,2023,5.0,5.0,0.0,3.84,3.84,
053415,Riverside,2019,11.0,9.0,2.0,3.84,3.94,3.389999999999997
050900,San Diego,2006,13.0,10.0,3.0,4.09,4.21,3.69
051065,San Diego,2003,17.0,,,,,
052249,Santa Cruz,2015,25.0,9.0,16.0,3.5,3.76,3.3537500000000002
053341,Santa Barbara,2020,34.0,15.0,19.0,3.92,4.16,3.7305263157894735
004608,Universitywide,2010,27.0,20.0,7.0,,,
053345,Berkeley,2013,34.0,7.0,27.0,4.02,4.26,3.9577777777777774
054271,San Diego,2023,,,,3.91,,
051283,San Diego,2007,189.0,104.0,85.0,3.85,4.08,3.5685882352941176
050829,Universitywide,2004,137.0,95.0,42.0,3.65,3.8,3.310714285714286
053670,Universitywide,2003,34.0,28.0,6.0,3.76,3.89,3.153333333333331
051505,Davis,1995,7.0,6.0,1.0,3.82,4.01,2.6799999999999997
051953,Santa Cruz,2003,19.0,13.0,6.0,3.35,3.54,2.9383333333333326
051680,Davis,2019,8.0,5.0,3.0,3.92,4.05,3.703333333333333
051561,Merced,2005,15.0,12.0,3.0,3.42,3.56,2.8599999999999994
053756,Davis,2008,23.0,11.0,12.0,3.71,3.97,3.4716666666666662
053704,Santa Barbara,2023,7.0,4.0,3.0,3.86,,
050566,Merced,2016,8.0,7.0,1.0,3.68,3.77,3.0500000000000007
054450,Los Angeles,2016,,,,3.69,,
051020,Davis,2015,8.0,3.0,5.0,3.44,,
054846,Riverside,2024,5.0,4.0,1.0,3.97,,
051152,Santa Cruz,1994,9.0,9.0,0.0,3.73,3.73,
050787,San Diego,2010,16.0,8.0,8.0,,,
053978,Universitywide,2019,153.0,95.0,58.0,3.85,4.09,3.456896551724139
050130,Merced,2009,102.0,92.0,10.0,3.41,3.47,2.8579999999999983
054845,Universitywide,2020,,,,3.59,3.78,
052048,Davis,1997,8.0,3.0,5.0,3.83,,
054353,Riverside,2007,10.0,7.0,3.0,,,
051333,San Diego,1999,28.0,12.0,16.0,,,
004512,Santa Cruz,1994,47.0,37.0,10.0,,,
051359,Santa Barbara,2023,24.0,9.0,15.0,3.75,4.09,3.546
051828,Los Angeles,2023,151.0,14.0,137.0,3.89,4.25,3.8532116788321167
053460,Universitywide,1998,45.0,36.0,9.0,3.68,3.8,3.200000000000001
052980,Santa Barbara,2015,51.0,14.0,37.0,3.76,4.11,3.6275675675675667
054043,Irvine,2022,45.0,5.0,40.0,4.03,4.16,4.01375
052075,Merced,2022,51.0,48.0,3.0,3.77,3.8,3.290000000000011
000933,San Diego,2015,29.0,14.0,15.0,,,
052502,Santa Cruz,2007,23.0,22.0,1.0,,,
004083,Merced,2012,21.0,9.0,12.0,,,
051730,Riverside,2017,14.0,12.0,2.0,,,
052130,Universitywide,2007,133.0,117.0,16.0,3.67,3.79,2.7925000000000004
005546,Santa Barbara,1997,75.0,51.0,24.0,,,
052315,Davis,2017,21.0,6.0,15.0,3.56,3.8,3.4640000000000004
052896,Davis,2008,47.0,27.0,20.0,,,
004691,Irvine,1998,313.0,184.0,129.0,,,
050118,Riverside,2004,15.0,13.0,2.0,3.62,3.64,3.490000000000002
051710,Los Angeles,2020,32.0,9.0,23.0,,,
053323,Universitywide,1998,49.0,46.0,3.0,,,
053343,Universitywide,2022,270.0,204.0,66.0,4.07,4.1,3.977272727272729
050525,Los Angeles,2008,7.0,,,3.79,,
051313,Riverside,2007,98.0,91.0,7.0,3.36,3.43,2.4499999999999966
051811,Riverside,2018,53.0,14.0,39.0,3.4,3.88,3.2276923076923074
053904,Davis,2013,9.0,,,3.21,,
050581,Riverside,1994,12.0,10.0,2.0,,,
051900,Los Angeles,2018,18.0,,,3.93,,
004121,Berkeley,2021,130.0,24.0,106.0,,,
052045,Santa Barbara,2005,15.0,9.0,6.0,,,
053868,Los Angeles,2015,70.0,10.0,60.0,3.93,4.15,3.8933333333333335
052056,Riverside,2023,101.0,64.0,37.0,3.68,3.95,3.212972972972973
053680,San Diego,2025,144.0,30.0,114.0,3.98,4.25,3.9089473684210527
053416,Santa Barbara,2022,28.0,10.0,18.0,3.83,4.25,3.596666666666667
053800,Berkeley,2002,21.0,5.0,16.0,3.71,4.18,3.563125
004686,Berkeley,2013,57.0,10.0,47.0,,,
051128,San Diego,2008,9.0,4.0,5.0,3.75,,
051580,Riverside,2001,40.0,30.0,10.0,,,
053222,Irvine,2003,7.0,3.0,4.0,3.39,,
050082,San Diego,2006,26.0,11.0,15.0,,,
050170,Davis,2020,140.0,48.0,92.0,3.94,4.16,3.825217391304348
053495,Davis,1999,26.0,8.0,18.0,3.44,3.79,3.2844444444444445
050280,Santa Cruz,1998,18.0,17.0,1.0,3.76,3.8,3.0799999999999983
051346,Riverside,2012,5.0,5.0,0.0,3.77,3.77,
053800,Irvine,2015,13.0,6.0,7.0,3.9,4.11,3.719999999999999
051349,Los Angeles,2022,41.0,5.0,36.0,,,
050714,Davis,2009,43.0,16.0,27.0,3.58,4.0,3.331111111111111
1251598,Santa Cruz,2023,21.0,10.0,11.0,,,
051974,Irvine,2018,62.0,18.0,44.0,3.81,4.06,3.7077272727272725
054038,San Diego,2011,16.0,4.0,12.0,,,
050020,Santa Barbara,2018,23.0,4.0,19.0,,,
051722,Irvine,2003,6.0,,,3.62,,
052455,Davis,1997,11.0,9.0,2.0,,,
004486,Santa Cruz,2014,52.0,33.0,19.0,,,
004670,Santa Barbara,2002,66.0,50.0,16.0,,,
054225,Irvine,2016,31.0,10.0,21.0,3.51,3.71,3.414761904761904
052420,Merced,2009,9.0,9.0,0.0,,,
051890,Riverside,2005,9.0,3.0,6.0,3.2,,
050978,Irvine,2013,23.0,12.0,11.0,,,
054728,Santa Barbara,2018,25.0,,,3.55,,
054885,Merced,2025,,,,3.83,4.01,
054928,Merced,2023,14.0,13.0,1.0,3.74,3.75,3.6099999999999994
053633,San Diego,2013,26.0,7.0,19.0,3.78,4.12,3.654736842105263
053690,Los Angeles,2012,21.0,,,3.53,,
051919,Irvine,2012,6.0,,,3.53,,
052773,Universitywide,2024,173.0,129.0,44.0,3.64,3.84,3.053636363636365
054812,Universitywide,2020,11.0,9.0,2.0,3.95,3.99,3.7699999999999996
053379,Davis,2008,31.0,15.0,16.0,3.83,4.09,3.5862500000000006
050580,Davis,2013,16.0,8.0,8.0,3.78,4.04,3.5199999999999996
053430,Berkeley,1996,40.0,14.0,26.0,3.96,4.23,3.8146153846153847
054366,Irvine,2014,,,,3.63,,
051984,San Diego,2000,252.0,105.0,147.0,3.6,3.95,3.35
054241,Berkeley,2014,8.0,,,4.0,,
053635,Santa Barbara,2001,92.0,44.0,48.0,3.38,3.76,3.0316666666666663
050657,Universitywide,2022,63.0,34.0,29.0,3.9,4.13,3.630344827586207
052984,San Diego,2008,11.0,5.0,6.0,,,
051555,Irvine,2015,11.0,,,,,
052814,Los Angeles,1999,52.0,18.0,34.0,3.76,4.02,3.6223529411764703
053195,Berkeley,1998,20.0,5.0,15.0,3.87,4.19,3.7633333333333336
050870,Davis,2006,6.0,5.0,1.0,3.64,3.68,3.4399999999999977
054249,Davis,2014,6.0,,,3.53,,
051441,Davis,2013,28.0,11.0,17.0,3.86,4.17,3.6594117647058826
050055,Irvine,2002,121.0,67.0,54.0,3.43,3.7,3.0950000000000006
050911,San Diego,2016,7.0,,,3.75,,
050209,Berkeley,2021,23.0,3.0,20.0,4.04,,
051025,Santa Barbara,2004,7.0,6.0,1.0,,,
050394,Davis,2024,,,,3.3,,
053413,Irvine,2009,32.0,11.0,21.0,3.78,4.16,3.58095238095238
052159,Santa Cruz,2022,41.0,16.0,25.0,,,
007587,Los Angeles,2024,59.0,18.0,41.0,,,
050620,San Diego,2025,72.0,24.0,48.0,3.76,4.2,3.539999999999999
052487,Universitywide,1997,35.0,17.0,18.0,,,
004502,Los Angeles,2021,24.0,3.0,21.0,,,
050375,Santa Barbara,2004,21.0,11.0,10.0,3.66,3.87,3.429
051899,Merced,2005,11.0,8.0,3.0,3.35,3.4,3.2166666666666672
052688,Universitywide,2024,59.0,40.0,19.0,3.86,3.99,3.586315789473682
053760,Davis,2015,16.0,4.0,12.0,3.67,,
053326,San Diego,2013,18.0,5.0,13.0,,,
054053,Riverside,2023,19.0,9.0,10.0,3.51,3.81,3.2399999999999998
050425,San Diego,2023,85.0,49.0,36.0,3.79,4.13,3.3272222222222214
052276,San Diego,2021,57.0,16.0,41.0,3.94,4.25,3.819024390243902
052501,Merced,2018,30.0,18.0,12.0,3.43,3.61,3.16
052050,Universitywide,1994,39.0,34.0,5.0,3.58,3.63,3.2400000000000007
053098,Merced,2018,16.0,12.0,4.0,3.62,3.82,3.0200000000000014
052350,Davis,1998,95.0,64.0,31.0,3.58,3.77,3.1877419354838716
989915,Berkeley,2006,7.0,,,3.94,,
050750,Universitywide,1995,17.0,16.0,1.0,3.42,3.48,2.460000000000001
050974,Irvine,2000,10.0,5.0,5.0,3.51,3.73,3.289999999999999
053463,Davis,2025,320.0,49.0,271.0,4.07,4.21,4.044686346863469
052365,Santa Barbara,2025,65.0,26.0,39.0,3.66,4.04,3.406666666666667
050555,Santa Cruz,2009,11.0,9.0,2.0,3.61,3.78,2.8450000000000024
053255,Universitywide,2006,28.0,24.0,4.0,,,
053033,Davis,2021,80.0,35.0,45.0,3.98,4.21,3.8011111111111107
052388,Los Angeles,2010,46.0,13.0,33.0,3.82,4.27,3.642727272727273
004395,Santa Cruz,2024,26.0,17.0,9.0,,,
050196,Universitywide,2003,45.0,44.0,1.0,3.95,3.95,3.9499999999999886
052128,Riverside,2020,20.0,16.0,4.0,3.84,4.02,3.120000000000001
053988,Berkeley,2014,28.0,7.0,21.0,3.83,4.31,3.6700000000000004
051955,San Diego,2011,35.0,17.0,18.0,,,
050951,Merced,2022,,,,3.29,,
052545,Davis,2012,,,,4.17,4.17,
052478,San Diego,2022,88.0,23.0,65.0,3.99,4.24,3.9015384615384616
052274,Davis,2021,24.0,13.0,11.0,3.74,4.21,3.1845454545454555
053338,Davis,2016,83.0,39.0,44.0,,,
052375,San Diego,2020,48.0,17.0,31.0,,,
050676,Berkeley,2000,5.0,,,3.3,,
051361,Berkeley,1994,67.0,34.0,33.0,3.73,4.0,3.4518181818181817
053976,Davis,2012,,,,3.69,,
004070,Los Angeles,2019,228.0,39.0,189.0,,,
054523,Santa Cruz,2016,6.0,,,3.5,,
050720,Merced,2020,12.0,12.0,0.0,3.91,3.91,
050676,Irvine,2013,99.0,47.0,52.0,3.72,4.11,3.3675
053615,Berkeley,2021,73.0,12.0,61.0,3.77,4.11,3.7031147540983604
052645,Los Angeles,2009,10.0,,,3.99,,
052131,Merced,2009,8.0,8.0,0.0,3.49,3.49,
051346,Berkeley,1999,12.0,6.0,6.0,4.07,4.25,3.8900000000000006
052867,Riverside,1995,6.0,4.0,2.0,,,
050421,Los Angeles,2016,134.0,22.0,112.0,3.86,4.18,3.7971428571428576
050410,Berkeley,1999,61.0,13.0,48.0,3.88,4.23,3.7852083333333333
054245,Davis,2022,68.0,8.0,60.0,3.83,4.25,3.774
053242,Merced,2004,6.0,,,3.54,,
050935,Merced,2024,11.0,10.0,1.0,3.55,3.65,2.549999999999997
052792,Santa Barbara,2017,34.0,12.0,22.0,3.67,3.83,3.5827272727272725
050622,Riverside,2006,17.0,17.0,0.0,3.82,3.82,
052327,Merced,2007,24.0,23.0,1.0,3.52,3.56,2.6000000000000085
004051,Davis,2020,128.0,74.0,54.0,,,
051700,Los Angeles,2003,60.0,10.0,50.0,3.38,4.07,3.241999999999999
054644,Universitywide,2023,27.0,18.0,9.0,3.71,3.96,3.21
052037,Irvine,1994,63.0,45.0,18.0,3.37,3.61,2.770000000000001
052212,Universitywide,2013,19.0,12.0,7.0,3.44,3.68,3.028571428571428
050088,Davis,1997,13.0,8.0,5.0,,,
051760,Riverside,2022,20.0,7.0,13.0,,,
052280,Santa Cruz,2009,6.0,3.0,3.0,3.56,,
051327,Riverside,1995,11.0,11.0,0.0,,,
051095,Berkeley,2025,19.0,,,3.91,,
053245,Davis,2001,15.0,10.0,5.0,,,
052680,Berkeley,1996,40.0,22.0,18.0,,,
053560,Santa Barbara,2017,7.0,3.0,4.0,3.95,,
053500,Berkeley,2010,10.0,3.0,7.0,3.94,,
050280,Los Angeles,2019,53.0,6.0,47.0,4.01,4.31,3.971702127659575
051247,Santa Cruz,2020,31.0,7.0,24.0,3.4,3.88,3.26
053066,Los Angeles,2008,24.0,,,3.74,,
004517,Santa Cruz,2014,9.0,9.0,0.0,,,
053205,Santa Barbara,2006,14.0,9.0,5.0,,,
007587,Universitywide,2020,142.0,99.0,43.0,,,
051764,San Diego,2012,6.0,,,3.74,,
053342,Riverside,2007,6.0,5.0,1.0,3.46,3.53,3.1099999999999994
053500,Irvine,2023,9.0,4.0,5.0,4.08,,
051315,Los Angeles,2011,87.0,23.0,64.0,3.77,4.1,3.65140625
053586,Irvine,2024,147.0,40.0,107.0,3.9,4.18,3.795327102803738
053095,Riverside,2003,21.0,20.0,1.0,,,
050228,Riverside,2013,48.0,26.0,22.0,3.44,3.81,3.002727272727273
004930,Santa Barbara,2001,17.0,13.0,4.0,,,
051082,Los Angeles,2007,7.0,,,3.69,,
004462,Santa Cruz,2015,34.0,25.0,9.0,,,
052881,San Diego,1996,63.0,29.0,34.0,3.71,3.99,3.471176470588235
051472,Los Angeles,2015,36.0,7.0,29.0,3.63,4.2,3.4924137931034482
053520,Santa Barbara,2008,49.0,24.0,25.0,3.83,4.08,3.5900000000000007
052262,Santa Barbara,2023,10.0,,,,,
051958,Merced,2012,13.0,11.0,2.0,3.28,3.4,2.620000000000001
053648,Universitywide,2009,5.0,5.0,0.0,3.75,3.75,
004943,Irvine,2004,11.0,9.0,2.0,,,
052248,Santa Cruz,2014,17.0,8.0,9.0,3.6,3.85,3.377777777777778
050550,Los Angeles,1996,9.0,6.0,3.0,3.87,3.98,3.65
050150,Riverside,2009,16.0,14.0,2.0,3.59,3.69,2.8900000000000006
004692,Santa Cruz,2012,173.0,151.0,22.0,,,
053080,Berkeley,2014,114.0,17.0,97.0,,,
054317,Merced,2020,23.0,20.0,3.0,3.53,3.6,3.0633333333333326
052746,San Diego,2009,13.0,5.0,8.0,3.52,3.81,3.3387499999999997
051425,Santa Barbara,2003,31.0,17.0,14.0,3.74,3.96,3.472857142857144
054118,Merced,2023,11.0,11.0,0.0,3.55,3.55,
050035,Universitywide,1996,82.0,69.0,13.0,3.6,3.73,2.909999999999999
050545,Santa Barbara,1994,15.0,15.0,0.0,3.58,3.58,
052910,Riverside,2014,54.0,30.0,24.0,3.41,3.69,3.0600000000000005
051510,San Diego,2024,264.0,33.0,231.0,3.98,4.25,3.9414285714285717
053077,Universitywide,2012,113.0,92.0,21.0,3.71,3.8,3.315714285714288
050925,Santa Cruz,2023,27.0,12.0,15.0,3.66,3.97,3.4120000000000004
052678,Merced,2011,8.0,8.0,0.0,3.58,3.58,
053113,San Diego,2010,14.0,8.0,6.0,3.85,4.14,3.4633333333333334
004398,Davis,2010,139.0,84.0,55.0,,,
050995,Universitywide,2007,15.0,9.0,6.0,3.51,3.6,3.375
004404,Riverside,1998,5.0,4.0,1.0,,,
053114,San Diego,2005,10.0,4.0,6.0,,,
051514,Universitywide,2019,80.0,48.0,32.0,,,
051423,Davis,2022,106.0,28.0,78.0,3.98,4.27,3.8758974358974356
053209,Los Angeles,2017,10.0,,,3.14,,
050989,Riverside,2002,11.0,11.0,0.0,,,
052742,Irvine,2013,17.0,3.0,14.0,3.36,,
051450,Universitywide,2010,48.0,41.0,7.0,3.66,3.79,2.8985714285714272
004311,Riverside,2020,47.0,26.0,21.0,,,
050884,Irvine,2011,36.0,15.0,21.0,3.69,4.0,3.468571428571429
053765,Berkeley,1998,9.0,,,3.99,,
052636,Santa Cruz,1999,6.0,5.0,1.0,3.45,3.78,1.8000000000000043
054555,San Diego,2015,10.0,,,3.52,,
053668,Irvine,2007,55.0,29.0,26.0,3.63,3.92,3.306538461538462
004302,Berkeley,2008,257.0,72.0,185.0,,,
053395,San Diego,1996,5.0,,,3.61,,
053070,Irvine,2024,58.0,12.0,46.0,3.88,4.07,3.8304347826086955
052238,Universitywide,2004,91.0,67.0,24.0,3.61,3.79,3.1074999999999995
050651,Berkeley,1998,8.0,,,3.29,,
051312,Universitywide,2023,221.0,148.0,73.0,3.92,4.06,3.636164383561643
053094,Davis,1996,29.0,20.0,9.0,3.69,3.84,3.3566666666666674
050370,Santa Cruz,2009,13.0,8.0,5.0,3.66,3.77,3.4839999999999995
053864,Universitywide,2017,203.0,128.0,75.0,3.82,3.98,3.546933333333332
051033,Berkeley,2020,28.0,6.0,22.0,3.85,4.21,3.7518181818181815
004932,Berkeley,2020,40.0,9.0,31.0,,,
050320,Merced,2015,15.0,7.0,8.0,3.25,3.63,2.9175
051982,Universitywide,2023,44.0,30.0,14.0,,,
051550,Berkeley,1994,20.0,4.0,16.0,3.59,,
051983,Berkeley,2005,13.0,6.0,7.0,3.95,3.98,3.924285714285715
053515,Universitywide,2020,62.0,38.0,24.0,3.72,3.91,3.419166666666667
051845,Davis,2009,16.0,11.0,5.0,3.91,4.12,3.4480000000000004
052730,Riverside,1998,17.0,13.0,4.0,,,
053884,Davis,2023,9.0,,,3.4,,
051550,Irvine,2007,42.0,23.0,19.0,3.72,3.99,3.393157894736842
050770,Los Angeles,1995,42.0,17.0,25.0,3.67,3.84,3.5543999999999993
004681,Santa Barbara,1997,7.0,5.0,2.0,,,
050109,Riverside,2022,7.0,4.0,3.0,3.59,,
052696,Merced,2025,30.0,30.0,0.0,3.84,3.84,
052519,Irvine,2020,10.0,,,3.61,,
053112,Riverside,2001,9.0,9.0,0.0,,,
052670,Universitywide,2009,42.0,40.0,2.0,3.76,3.81,2.759999999999991
004530,Universitywide,2022,149.0,109.0,40.0,,,
050725,Santa Barbara,2004,98.0,39.0,59.0,3.57,3.9,3.3518644067796606
052892,Davis,2021,30.0,10.0,20.0,3.64,4.14,3.3900000000000006
053243,Universitywide,2014,43.0,30.0,13.0,3.74,3.94,3.27846153846154
054250,Santa Cruz,2015,25.0,17.0,8.0,3.82,3.99,3.45875
004579,Los Angeles,2006,89.0,35.0,54.0,,,
051315,Universitywide,2007,150.0,141.0,9.0,3.6,3.63,3.1300000000000017
053683,Irvine,2014,8.0,,,,,
050566,San Diego,2002,25.0,13.0,12.0,3.71,4.08,3.3091666666666666
051033,Universitywide,2008,55.0,50.0,5.0,3.65,3.73,2.85
051009,Los Angeles,2002,172.0,52.0,120.0,3.69,4.05,3.5339999999999994
051050,Berkeley,2007,40.0,8.0,32.0,3.84,4.26,3.735
052740,Davis,2013,13.0,4.0,9.0,3.8,,
052760,San Diego,2018,12.0,,,3.94,,
051761,Los Angeles,2015,12.0,3.0,9.0,3.92,,
051050,Irvine,2020,70.0,29.0,41.0,3.96,4.17,3.811463414634146
052269,San Diego,2007,47.0,15.0,32.0,,,
050867,Irvine,2012,13.0,,,,,
054605,Riverside,2025,121.0,72.0,49.0,3.42,3.79,2.876326530612245
051161,Riverside,2007,46.0,41.0,5.0,3.53,3.61,2.874000000000001
053398,Irvine,2024,27.0,8.0,19.0,4.0,4.2,3.9157894736842107
050230,Universitywide,2013,42.0,25.0,17.0,3.8,4.09,3.3735294117647054
053100,Irvine,2011,70.0,27.0,43.0,3.65,4.02,3.4176744186046513
054346,Berkeley,2025,15.0,,,3.63,,
051025,San Diego,2017,19.0,5.0,14.0,,,
052659,Davis,2023,17.0,10.0,7.0,3.75,4.06,3.307142857142858
053197,Berkeley,2010,39.0,8.0,31.0,,,
051168,Santa Cruz,2006,5.0,4.0,1.0,3.76,,
004002,Riverside,2012,22.0,18.0,4.0,,,
052308,Davis,2016,21.0,6.0,15.0,3.83,4.04,3.7460000000000004
051569,Los Angeles,2011,43.0,7.0,36.0,3.36,3.94,3.247222222222222
050011,Davis,2025,8.0,,,,,
054649,Santa Cruz,2019,16.0,5.0,11.0,3.48,3.7,3.38
051335,Los Angeles,2025,128.0,15.0,113.0,4.09,4.31,4.0607964601769915
051715,Berkeley,2004,44.0,9.0,35.0,,,
050573,Riverside,2010,18.0,10.0,8.0,3.63,3.8,3.4175000000000004
054194,San Diego,2020,44.0,22.0,22.0,4.1,4.33,3.8699999999999988
052379,Los Angeles,2016,57.0,8.0,49.0,3.81,4.3,3.7300000000000004
054254,Merced,2024,15.0,14.0,1.0,3.46,3.46,3.460000000000001
050890,Universitywide,2001,,,,3.84,3.84,
053090,Davis,2021,24.0,12.0,12.0,3.81,4.07,3.5499999999999994
053105,Los Angeles,1996,10.0,4.0,6.0,3.79,,
051089,San Diego,2018,31.0,6.0,25.0,3.8,4.23,3.6967999999999996
053062,Riverside,2000,49.0,45.0,4.0,,,
050378,Davis,2022,26.0,8.0,18.0,3.73,4.2,3.5211111111111113
052590,San Diego,2015,78.0,32.0,46.0,3.86,4.17,3.6443478260869564
050615,Santa Cruz,2007,11.0,8.0,3.0,3.67,3.81,3.2966666666666655
052420,San Diego,1995,18.0,14.0,4.0,,,
050684,Santa Barbara,2000,17.0,10.0,7.0,3.57,3.88,3.1271428571428572
004334,Santa Cruz,2020,62.0,44.0,18.0,,,
052696,Santa Barbara,1998,34.0,19.0,15.0,3.39,3.51,3.2380000000000004
051974,Merced,2022,23.0,22.0,1.0,3.69,3.73,2.8100000000000023
004406,San Diego,2013,86.0,60.0,26.0,,,
051345,Los Angeles,2025,6.0,,,3.98,,
051352,Universitywide,2001,51.0,42.0,9.0,3.72,3.89,2.926666666666667
051028,Santa Barbara,2022,56.0,20.0,36.0,3.97,4.23,3.8255555555555563
052128,Santa Cruz,1995,20.0,16.0,4.0,3.35,3.46,2.91
050421,Santa Cruz,2022,91.0,34.0,57.0,3.95,4.15,3.8307017543859643
053795,Berkeley,2003,8.0,3.0,5.0,3.78,,
004311,Berkeley,2007,69.0,19.0,50.0,,,
004005,Berkeley,2023,42.0,14.0,28.0,,,
051779,Berkeley,2021,9.0,3.0,6.0,3.65,,
052655,Los Angeles,2022,92.0,9.0,83.0,3.68,4.16,3.6279518072289156
050181,Davis,2007,27.0,17.0,10.0,3.8,4.01,3.442999999999999
050816,Riverside,2019,43.0,21.0,22.0,3.55,3.91,3.2063636363636365
052527,Los Angeles,2010,21.0,4.0,17.0,,,
053597,Los Angeles,2005,12.0,,,4.07,,
053345,Santa Barbara,2003,42.0,29.0,13.0,3.78,3.86,3.601538461538461
